table_name,player,archetype,session_length
gkdjhbH1jaE3hwhPRIKMiQ,VvVj6q29EpKe+TjH096N3g,Nit,39
gkdjhbH1jaE3hwhPRIKMiQ,MCfko21tS8zA0/WG8q+jNw,Insufficient sample,1
gkdjhbH1jaE3hwhPRIKMiQ,9PKAnYaRFJR6iuIzY1z/UA,Insufficient sample,4
gkdjhbH1jaE3hwhPRIKMiQ,9cWmKXRSnfO8/StuLaPgsg,Insufficient sample,4
gkdjhbH1jaE3hwhPRIKMiQ,+uve7Tvoua2Bf/EipZnunA,Insufficient sample,2
gkdjhbH1jaE3hwhPRIKMiQ,lcuvv/v/p0fxei9JgX8BoA,Station,7
gkdjhbH1jaE3hwhPRIKMiQ,TQFMkTpmI68yFq1hwKxIHQ,Insufficient sample,7
gkdjhbH1jaE3hwhPRIKMiQ,uws6GvGJZPdePoXWGwUPoA,Insufficient sample,9
gkdjhbH1jaE3hwhPRIKMiQ,uVDlBHp8sZEddsPJRfSEwg,Insufficient sample,9
gkdjhbH1jaE3hwhPRIKMiQ,QWa8rXqSDrOXeZ1kD4Vckw,Loose-passive,6
gkdjhbH1jaE3hwhPRIKMiQ,vnoLfM3l7Km8We9dEQ8Gmg,Loose-passive,5
gkdjhbH1jaE3hwhPRIKMiQ,nK6ZOzqChgMAxC/T9AfoFw,LAG,4
gkdjhbH1jaE3hwhPRIKMiQ,Fa+y3hgPI3mFLiyGPjUxTw,Insufficient sample,4
gkdjhbH1jaE3hwhPRIKMiQ,FXDFucWFAnymuBDwe8pFPw,Insufficient sample,2
gkdjhbH1jaE3hwhPRIKMiQ,qjSFtQ8exw1AIKBRB4GYwA,Loose-passive,2
gkdjhbH1jaE3hwhPRIKMiQ,DK1tx9KL01JA8BT43o1vBw,LAG,2
gnHBqWll9O3fxG7Ojkz/ng,s+Nky3cb9b3kDAc7S7Abvg,Insufficient sample,1
gnHBqWll9O3fxG7Ojkz/ng,s+Nky3cb9b3kDAc7S7Abvg,Insufficient sample,2
gnHBqWll9O3fxG7Ojkz/ng,fRIbcUlg/nqKzX08jHtYsw,Loose-passive,3
gnHBqWll9O3fxG7Ojkz/ng,qb0s6vZ6SUcLUWy9dI8ICA,Station,1
gnHBqWll9O3fxG7Ojkz/ng,isZOACSvruWAQ9s8+L9xFw,Insufficient sample,4
gnHBqWll9O3fxG7Ojkz/ng,wt9SKNZdhjo+/g1LvXWMlQ,Insufficient sample,6
gnHBqWll9O3fxG7Ojkz/ng,lDjOhDSAsKqn2wY+oAPiQA,Insufficient sample,6
gnHBqWll9O3fxG7Ojkz/ng,jgAzLPHoBJCJWV5lBF9QBw,Insufficient sample,12
gnHBqWll9O3fxG7Ojkz/ng,nKuGmbAlJ0RG/ITQ9kwKHA,Insufficient sample,16
gnHBqWll9O3fxG7Ojkz/ng,OSMG55Z/ZQBbt7fGTKOIrA,TAG,19
gnHBqWll9O3fxG7Ojkz/ng,FkcjuI2pFG3KY3aneF4baw,Loose-passive,4
gnHBqWll9O3fxG7Ojkz/ng,Ad6lcRKiPZDM8ef+q/fh0g,Nit,7
gnHBqWll9O3fxG7Ojkz/ng,/S1TooTtGHT5B30psA1AOQ,Loose-passive,21
gnHBqWll9O3fxG7Ojkz/ng,tciPYRUq2qhf/jPizp1Z3A,Nit,23
gnHBqWll9O3fxG7Ojkz/ng,pTWMBwEPAUG9YMvi96Wrfw,Insufficient sample,6
gnHBqWll9O3fxG7Ojkz/ng,bBAQGhWWDzKUHCDDTQUv+g,Insufficient sample,8
gnHBqWll9O3fxG7Ojkz/ng,9w6/yu/bcsla1Ue3k/lcIg,Insufficient sample,5
gnHBqWll9O3fxG7Ojkz/ng,KPO29+njn3GBa2YuUurKCw,Insufficient sample,9
gnHBqWll9O3fxG7Ojkz/ng,pTWMBwEPAUG9YMvi96Wrfw,Insufficient sample,12
gnHBqWll9O3fxG7Ojkz/ng,94gyhLQJTA3BbqgTyQ+t1w,Loose-passive,38
gnHBqWll9O3fxG7Ojkz/ng,EhFSWOMgHHvVHNw/5zk1ww,Nit,29
gnHBqWll9O3fxG7Ojkz/ng,94gyhLQJTA3BbqgTyQ+t1w,Loose-passive,7
gnHBqWll9O3fxG7Ojkz/ng,FkcjuI2pFG3KY3aneF4baw,Loose-passive,35
gnHBqWll9O3fxG7Ojkz/ng,ogSP0VuDqGXeN/rziONRYA,Nit,23
gnHBqWll9O3fxG7Ojkz/ng,/jBgPS1fk7bkUlTXGIRclQ,Station,67
gnHBqWll9O3fxG7Ojkz/ng,8Ly/qdhVYfeuTtpgfJpFyA,Insufficient sample,4
gnHBqWll9O3fxG7Ojkz/ng,h3ugcg1B039t5T1a93sIMQ,Nit,70
gnHBqWll9O3fxG7Ojkz/ng,ogSP0VuDqGXeN/rziONRYA,Nit,13
gnHBqWll9O3fxG7Ojkz/ng,6oWOdVz2WG2azNuOj9rMgg,Loose-passive,42
gnHBqWll9O3fxG7Ojkz/ng,z4zmALrL6iZ6io4QmnGaKA,Station,44
gnHBqWll9O3fxG7Ojkz/ng,FkcjuI2pFG3KY3aneF4baw,Loose-passive,23
gnHBqWll9O3fxG7Ojkz/ng,wI1KJcEIf684IAPffSVR9Q,TAG,31
gnHBqWll9O3fxG7Ojkz/ng,94gyhLQJTA3BbqgTyQ+t1w,Loose-passive,29
gnHBqWll9O3fxG7Ojkz/ng,FkcjuI2pFG3KY3aneF4baw,Loose-passive,2
gnHBqWll9O3fxG7Ojkz/ng,h3ugcg1B039t5T1a93sIMQ,Nit,6
gnHBqWll9O3fxG7Ojkz/ng,6sASgv0t5Tr/jSYz9n3jHg,Station,3
gnHBqWll9O3fxG7Ojkz/ng,4yYvmeTaLqERm7x2FyMoPQ,Insufficient sample,7
gnHBqWll9O3fxG7Ojkz/ng,PGSTEx1iiNjHV0iKoUxvdw,Insufficient sample,2
gnHBqWll9O3fxG7Ojkz/ng,dl7+gMJJs8vGyVlCQyfr9g,Insufficient sample,6
gnHBqWll9O3fxG7Ojkz/ng,I8ERY9k5qXLLSeVApgPJWA,Station,10
gnHBqWll9O3fxG7Ojkz/ng,WSFSaZjNlIYV5PJqvmJcAw,Insufficient sample,8
gnHBqWll9O3fxG7Ojkz/ng,aEcfIpRDGkiGBB34y+tkiA,Insufficient sample,9
gnHBqWll9O3fxG7Ojkz/ng,I8ERY9k5qXLLSeVApgPJWA,Station,2
gnHBqWll9O3fxG7Ojkz/ng,4yYvmeTaLqERm7x2FyMoPQ,Insufficient sample,7
gnHBqWll9O3fxG7Ojkz/ng,8Ly/qdhVYfeuTtpgfJpFyA,Insufficient sample,23
gnHBqWll9O3fxG7Ojkz/ng,9lvO/qyU+xrU95Teu1fv0g,Loose-passive,29
gnHBqWll9O3fxG7Ojkz/ng,Tdhljx5MQsth5M/iaZn5+g,Nit,7
gnHBqWll9O3fxG7Ojkz/ng,erKsPBYeP0gFcWDi75p9gQ,Insufficient sample,18
gnHBqWll9O3fxG7Ojkz/ng,Tdhljx5MQsth5M/iaZn5+g,Nit,5
gnHBqWll9O3fxG7Ojkz/ng,5XR7pUq68rf90Z/MolFX7g,Nit,19
gnHBqWll9O3fxG7Ojkz/ng,1ZHuDxuMYdnVaPG2z5Ds2g,Nit,3
gnHBqWll9O3fxG7Ojkz/ng,cD1I+gfwssmvnLGlGAjpMw,LAG,1
gnHBqWll9O3fxG7Ojkz/ng,MMByceAgno266LnewjRlpw,TAG,17
gnHBqWll9O3fxG7Ojkz/ng,W55zWy9qBgoslioAoNIlqA,Nit,14
gnHBqWll9O3fxG7Ojkz/ng,0XizsL0inf55G5/CO9w1dQ,Nit,15
gnHBqWll9O3fxG7Ojkz/ng,ZFPt3a6jkezLQt+CpFEJ+A,Insufficient sample,1
gnHBqWll9O3fxG7Ojkz/ng,iZ1f67Ok/207yzIQOu1Kdg,LAG,15
gnHBqWll9O3fxG7Ojkz/ng,fFv6oIgkMYqmkjtb7Cd4mQ,Nit,13
gnHBqWll9O3fxG7Ojkz/ng,JGxZVvheU43uCrkHE1dBOQ,Loose-passive,13
gnHBqWll9O3fxG7Ojkz/ng,84qOuUarRA12l9pNhAIHZA,LAG,7
gnHBqWll9O3fxG7Ojkz/ng,84qOuUarRA12l9pNhAIHZA,LAG,3
gnHBqWll9O3fxG7Ojkz/ng,JGxZVvheU43uCrkHE1dBOQ,Loose-passive,14
gnHBqWll9O3fxG7Ojkz/ng,84qOuUarRA12l9pNhAIHZA,LAG,2
gnHBqWll9O3fxG7Ojkz/ng,0XizsL0inf55G5/CO9w1dQ,Nit,21
gnHBqWll9O3fxG7Ojkz/ng,fFv6oIgkMYqmkjtb7Cd4mQ,Nit,26
gnHBqWll9O3fxG7Ojkz/ng,DPXRnqdgHeNYYgmUvQshyg,Nit,2
gnHBqWll9O3fxG7Ojkz/ng,GyKs+fuOrP/Thcak29A54g,Nit,10
gnHBqWll9O3fxG7Ojkz/ng,GyKs+fuOrP/Thcak29A54g,Nit,1
gnHBqWll9O3fxG7Ojkz/ng,n3Agqx0IhADxrWLGs/NIcw,Insufficient sample,10
gnHBqWll9O3fxG7Ojkz/ng,ZFPt3a6jkezLQt+CpFEJ+A,Insufficient sample,42
gnHBqWll9O3fxG7Ojkz/ng,fwg6dK1+r4jy/y+JqenYYQ,Loose-passive,42
gnHBqWll9O3fxG7Ojkz/ng,MJ/gInsKiYH53a8UrUs3cw,LAG,3
gnHBqWll9O3fxG7Ojkz/ng,ppSfAUqJ2iI/LfoBGgHizQ,TAG,10
gnHBqWll9O3fxG7Ojkz/ng,iZVe7dh/6uXkDYh274w9KQ,Loose-passive,1
gnHBqWll9O3fxG7Ojkz/ng,SYwA0X52RWKYofr1H4BKVA,Nit,2
gnHBqWll9O3fxG7Ojkz/ng,MJ/gInsKiYH53a8UrUs3cw,LAG,11
gnHBqWll9O3fxG7Ojkz/ng,SYwA0X52RWKYofr1H4BKVA,Nit,5
gnHBqWll9O3fxG7Ojkz/ng,fFv6oIgkMYqmkjtb7Cd4mQ,Nit,23
gnHBqWll9O3fxG7Ojkz/ng,BPwjM1//JFE3HwodWvAb/Q,Nit,12
gnHBqWll9O3fxG7Ojkz/ng,4s8icfRunZLlhz2uGukocw,Nit,38
gnHBqWll9O3fxG7Ojkz/ng,CyHVL0gPNuYo+3t0+FPWlA,Loose-passive,31
gnHBqWll9O3fxG7Ojkz/ng,BPwjM1//JFE3HwodWvAb/Q,Nit,11
gnHBqWll9O3fxG7Ojkz/ng,84qOuUarRA12l9pNhAIHZA,LAG,11
gnHBqWll9O3fxG7Ojkz/ng,VhSe8sJWSSiVxDxrjLnh2A,TAG,100
gnHBqWll9O3fxG7Ojkz/ng,CyHVL0gPNuYo+3t0+FPWlA,Loose-passive,4
gnHBqWll9O3fxG7Ojkz/ng,vWwwFVQNDRrc1S3yPeVmAg,Nit,22
gnHBqWll9O3fxG7Ojkz/ng,VYIHN9eCGAmAuJqTwGDDuA,Loose-passive,3
gnHBqWll9O3fxG7Ojkz/ng,MLiK0PEOEuZV33fdhHqjyw,TAG,4
gnHBqWll9O3fxG7Ojkz/ng,iWrT4AtKvO++X/rtZtUhcg,Loose-passive,11
gnHBqWll9O3fxG7Ojkz/ng,84qOuUarRA12l9pNhAIHZA,LAG,13
gnHBqWll9O3fxG7Ojkz/ng,X2FbN8NOn8WV6yNtlG08fQ,Nit,3
gnHBqWll9O3fxG7Ojkz/ng,4s8icfRunZLlhz2uGukocw,Nit,23
gnHBqWll9O3fxG7Ojkz/ng,fap7ZxIF5f0QoNcE4Kvf0Q,Loose-passive,92
gnHBqWll9O3fxG7Ojkz/ng,MJ/gInsKiYH53a8UrUs3cw,LAG,22
gnHBqWll9O3fxG7Ojkz/ng,fFv6oIgkMYqmkjtb7Cd4mQ,Nit,38
gnHBqWll9O3fxG7Ojkz/ng,hSPpyjCistPT8R5HC0cEhA,Insufficient sample,20
gnHBqWll9O3fxG7Ojkz/ng,U519D2lJOcRfFvrYh8JQ7w,Loose-passive,11
gnHBqWll9O3fxG7Ojkz/ng,4ZlP3I9qzOEHaE/DC2gk/Q,Loose-passive,11
gnHBqWll9O3fxG7Ojkz/ng,MJ/gInsKiYH53a8UrUs3cw,LAG,7
gnHBqWll9O3fxG7Ojkz/ng,oGorayX59+FzGHZROp4lGA,Nit,7
gnHBqWll9O3fxG7Ojkz/ng,LBHhbWohUWMxupoHUWdodg,Insufficient sample,10
gnHBqWll9O3fxG7Ojkz/ng,q0wQWXOjfz7kP5j6qao5Tw,Insufficient sample,4
gnHBqWll9O3fxG7Ojkz/ng,Z5x6b1Kitn/dHkXVYG0nvw,Nit,2
gnHBqWll9O3fxG7Ojkz/ng,X2FbN8NOn8WV6yNtlG08fQ,Nit,11
gnHBqWll9O3fxG7Ojkz/ng,LBHhbWohUWMxupoHUWdodg,Insufficient sample,2
gnHBqWll9O3fxG7Ojkz/ng,+DCR8+nns6rI9aagG7YDUw,Nit,26
gnHBqWll9O3fxG7Ojkz/ng,U519D2lJOcRfFvrYh8JQ7w,Loose-passive,11
gnHBqWll9O3fxG7Ojkz/ng,0byFqRyhp/avxtniHg4scA,Insufficient sample,6
gnHBqWll9O3fxG7Ojkz/ng,cv7OmuGvt+BmljHdETCnmA,Insufficient sample,2
gnHBqWll9O3fxG7Ojkz/ng,q0wQWXOjfz7kP5j6qao5Tw,Insufficient sample,8
gnHBqWll9O3fxG7Ojkz/ng,OiV1PWZ3IkN29JlmCcnTwQ,Nit,36
gnHBqWll9O3fxG7Ojkz/ng,xnC2g2ua0vj58UY0LqzgaA,Loose-passive,6
gnHBqWll9O3fxG7Ojkz/ng,Z7vN0NR7CldY7OdoAG2JwQ,Insufficient sample,5
gnHBqWll9O3fxG7Ojkz/ng,U519D2lJOcRfFvrYh8JQ7w,Loose-passive,19
gnHBqWll9O3fxG7Ojkz/ng,+DCR8+nns6rI9aagG7YDUw,Nit,27
gnHBqWll9O3fxG7Ojkz/ng,RCqMONFrSPSArZh2Jsar/w,Nit,13
gnHBqWll9O3fxG7Ojkz/ng,MoQ3PfMfZNTr/prpiQZt4w,Insufficient sample,5
gnHBqWll9O3fxG7Ojkz/ng,aAYIH2Ofqm7WXtgbWQ2P9w,Loose-passive,27
gnHBqWll9O3fxG7Ojkz/ng,TCv/j+w6oUdPz6yNCzCpYg,LAG,56
gnHBqWll9O3fxG7Ojkz/ng,husJLIrOuRtde58UNpI7LA,Nit,4
gnHBqWll9O3fxG7Ojkz/ng,4ZlP3I9qzOEHaE/DC2gk/Q,Loose-passive,58
gnHBqWll9O3fxG7Ojkz/ng,4s8icfRunZLlhz2uGukocw,Nit,28
gnHBqWll9O3fxG7Ojkz/ng,xnC2g2ua0vj58UY0LqzgaA,Loose-passive,34
gnHBqWll9O3fxG7Ojkz/ng,MoQ3PfMfZNTr/prpiQZt4w,Insufficient sample,18
gnHBqWll9O3fxG7Ojkz/ng,husJLIrOuRtde58UNpI7LA,Nit,3
gnHBqWll9O3fxG7Ojkz/ng,80IuAS7RweimOYh643WA4A,Nit,3
gnHBqWll9O3fxG7Ojkz/ng,T9SqPJfE1gR7leTtFS0uEA,Insufficient sample,27
gnHBqWll9O3fxG7Ojkz/ng,NUeg9e1OxmzNqgGndD+pLw,Nit,26
gnHBqWll9O3fxG7Ojkz/ng,d3ghVbnzsLxEKXduWiQ2eg,Nit,11
gnHBqWll9O3fxG7Ojkz/ng,+d30VMQCgVopi1ad8lbxTQ,Nit,9
gnHBqWll9O3fxG7Ojkz/ng,xnC2g2ua0vj58UY0LqzgaA,Loose-passive,4
gnHBqWll9O3fxG7Ojkz/ng,aF8HLUy/+1mI36x7qLpDLw,Loose-passive,2
gnrUwXkIPE0C8xl6cB4Hyw,Ico1El0UNos5crMBUjwmsQ,Insufficient sample,2
gnrUwXkIPE0C8xl6cB4Hyw,zof8URb1mJ79d2voTvOVeQ,Insufficient sample,3
gnrUwXkIPE0C8xl6cB4Hyw,tYsOBqdU1+x+yFI7zHO7hQ,Nit,3
gnrUwXkIPE0C8xl6cB4Hyw,8sQ0ryu9fOOquPD821Nn0w,Nit,5
gnrUwXkIPE0C8xl6cB4Hyw,yfkbMbx4w7MXhQDFPxOq0A,Insufficient sample,6
gnrUwXkIPE0C8xl6cB4Hyw,8sQ0ryu9fOOquPD821Nn0w,Nit,2
gnrUwXkIPE0C8xl6cB4Hyw,nlAv28Z5hE86T+D3eb8w3Q,Insufficient sample,1
gnrUwXkIPE0C8xl6cB4Hyw,M5pvk/9nuNWrklZWei4CKw,Insufficient sample,11
gnrUwXkIPE0C8xl6cB4Hyw,zVd+j+mjRjWkMTxR5u0Rbw,Insufficient sample,19
gnrUwXkIPE0C8xl6cB4Hyw,UU+SYM9uvNEpASN41+yAdA,Insufficient sample,16
gnrUwXkIPE0C8xl6cB4Hyw,W4TLQcZ2TiM73eIgpIvlGg,Loose-passive,16
gnrUwXkIPE0C8xl6cB4Hyw,oUgIL46CfA9GCdIuN1TVSw,Insufficient sample,16
gnrUwXkIPE0C8xl6cB4Hyw,s7Q6uNouhe7aE8JdFb9E+A,TAG,12
gnrUwXkIPE0C8xl6cB4Hyw,vnCdP3GsLTKadDukKcJk/Q,Nit,5
gnrUwXkIPE0C8xl6cB4Hyw,Z9AeOQX3yzuSvKAm/xyovg,Insufficient sample,5
gnrUwXkIPE0C8xl6cB4Hyw,lwrOE80tuooHfIBx/4LUSw,Insufficient sample,3
goMob7jbSB++3WZlSppadA,WoVTojg894iB6gIX3GlL2w,Station,1
goMob7jbSB++3WZlSppadA,fRIbcUlg/nqKzX08jHtYsw,Loose-passive,2
goMob7jbSB++3WZlSppadA,TXucCzHF/UrAdgewxFwMLg,Insufficient sample,4
goMob7jbSB++3WZlSppadA,cAde+1OSXOP3czINNh9KvQ,Station,4
goMob7jbSB++3WZlSppadA,WoVTojg894iB6gIX3GlL2w,Station,3
goMob7jbSB++3WZlSppadA,JKxG0A7PNf0b4HsxwOu9Mg,LAG,5
goMob7jbSB++3WZlSppadA,wFGsEvWOSi4WBkts0rYHBw,Station,8
goMob7jbSB++3WZlSppadA,72UQagenNosiwQMLrbL/1w,Maniac,13
goMob7jbSB++3WZlSppadA,cAde+1OSXOP3czINNh9KvQ,Station,15
goMob7jbSB++3WZlSppadA,5Hy8GXYOCsgbxUBucu/wvw,Station,21
goMob7jbSB++3WZlSppadA,LqqpsCOhc1GbYj/Ho8uo6Q,Insufficient sample,6
goMob7jbSB++3WZlSppadA,TIQsz8bPseQ/mt00Jj+G0A,Maniac,27
goMob7jbSB++3WZlSppadA,0s7gYR1Oblcw1LXU3Vu8+g,TAG,21
goMob7jbSB++3WZlSppadA,1z1lwfWR8DUy7zH6PsWNpQ,TAG,25
goMob7jbSB++3WZlSppadA,hO0e1+SO2lX0hqBn3Z/9KQ,Maniac,7
goMob7jbSB++3WZlSppadA,JKxG0A7PNf0b4HsxwOu9Mg,LAG,24
goMob7jbSB++3WZlSppadA,gET5tT9oxsQIjLStl7kgew,Insufficient sample,6
goMob7jbSB++3WZlSppadA,gET5tT9oxsQIjLStl7kgew,Insufficient sample,4
goMob7jbSB++3WZlSppadA,5Hy8GXYOCsgbxUBucu/wvw,Station,19
goMob7jbSB++3WZlSppadA,/M33vxCH2A4ubF7pNl92zg,Loose-passive,38
goMob7jbSB++3WZlSppadA,5Hy8GXYOCsgbxUBucu/wvw,Station,26
goMob7jbSB++3WZlSppadA,1z1lwfWR8DUy7zH6PsWNpQ,TAG,24
goMob7jbSB++3WZlSppadA,2/gia5LKy8tClOTjFZrEVQ,TAG,61
goMob7jbSB++3WZlSppadA,igt7PzIFoP60WRLNWSYvYg,TAG,28
goMob7jbSB++3WZlSppadA,2J/1UaXmL5KsqShqFZ3Cnw,Station,73
goMob7jbSB++3WZlSppadA,2J/1UaXmL5KsqShqFZ3Cnw,Station,4
goMob7jbSB++3WZlSppadA,2/gia5LKy8tClOTjFZrEVQ,TAG,17
goMob7jbSB++3WZlSppadA,hZpvUreAcDd452HW0egUOg,TAG,56
goMob7jbSB++3WZlSppadA,xQ0/A7RiqUHtbzBilIo15Q,Nit,20
goMob7jbSB++3WZlSppadA,2/gia5LKy8tClOTjFZrEVQ,TAG,14
goMob7jbSB++3WZlSppadA,P20HPlJTc3o9VBDi7/zomg,Insufficient sample,6
goMob7jbSB++3WZlSppadA,Bzw2mujPt5Q7m1G6hwdxEw,Insufficient sample,9
goMob7jbSB++3WZlSppadA,N2GLPygw+6NevY3s98c5Vg,TAG,67
goMob7jbSB++3WZlSppadA,pREwdVNuPSB7PeUMGgFufA,Maniac,104
goMob7jbSB++3WZlSppadA,2J/1UaXmL5KsqShqFZ3Cnw,Station,23
goMob7jbSB++3WZlSppadA,/82g23EN0vYso+zAL5IUCQ,Loose-passive,5
goMob7jbSB++3WZlSppadA,Wc1bi5QitPvfgvRuT2oOcw,Loose-passive,9
goMob7jbSB++3WZlSppadA,FNYsNciw75JKU/nCvnE+SA,TAG,6
goMob7jbSB++3WZlSppadA,TcCscE4gmusSea90KGg7lA,TAG,6
goMob7jbSB++3WZlSppadA,TcCscE4gmusSea90KGg7lA,TAG,1
goMob7jbSB++3WZlSppadA,9c8u1GwkU4gV/eGkg5wmrA,LAG,20
goMob7jbSB++3WZlSppadA,r6wR/8JeFXpLRIn3zH7csA,Insufficient sample,20
goMob7jbSB++3WZlSppadA,/82g23EN0vYso+zAL5IUCQ,Loose-passive,13
goMob7jbSB++3WZlSppadA,/82g23EN0vYso+zAL5IUCQ,Loose-passive,4
goMob7jbSB++3WZlSppadA,9c8u1GwkU4gV/eGkg5wmrA,LAG,8
goMob7jbSB++3WZlSppadA,Wc1bi5QitPvfgvRuT2oOcw,Loose-passive,19
goMob7jbSB++3WZlSppadA,9c8u1GwkU4gV/eGkg5wmrA,LAG,3
goMob7jbSB++3WZlSppadA,/82g23EN0vYso+zAL5IUCQ,Loose-passive,14
goMob7jbSB++3WZlSppadA,9c8u1GwkU4gV/eGkg5wmrA,LAG,14
goMob7jbSB++3WZlSppadA,FNYsNciw75JKU/nCvnE+SA,TAG,37
goMob7jbSB++3WZlSppadA,e8ssND00Zv8uucHh6yxugQ,LAG,10
goMob7jbSB++3WZlSppadA,KyaTler9F3pgBdr6GBj9Dg,Insufficient sample,7
goMob7jbSB++3WZlSppadA,TmavX1WBDIywJAT3Wm1BVw,Insufficient sample,3
goMob7jbSB++3WZlSppadA,ckYJaOZtVpnFPlcLyHP42A,Insufficient sample,4
goMob7jbSB++3WZlSppadA,g2xUjkJ2Kgmei1/d14yCXw,Insufficient sample,17
goMob7jbSB++3WZlSppadA,Wc1bi5QitPvfgvRuT2oOcw,Loose-passive,34
goMob7jbSB++3WZlSppadA,TcCscE4gmusSea90KGg7lA,TAG,54
goMob7jbSB++3WZlSppadA,g2xUjkJ2Kgmei1/d14yCXw,Insufficient sample,7
goMob7jbSB++3WZlSppadA,g2xUjkJ2Kgmei1/d14yCXw,Insufficient sample,3
goMob7jbSB++3WZlSppadA,Z+hIj4AhvwDs7ilQfFgKJw,Nit,6
goMob7jbSB++3WZlSppadA,Wc1bi5QitPvfgvRuT2oOcw,Loose-passive,14
goMob7jbSB++3WZlSppadA,e8ssND00Zv8uucHh6yxugQ,LAG,41
goMob7jbSB++3WZlSppadA,FfOxQjil8KYTJ5FN471vOA,Station,2
goMob7jbSB++3WZlSppadA,9c8u1GwkU4gV/eGkg5wmrA,LAG,44
goMob7jbSB++3WZlSppadA,nC9FZHsgvu/xJiZAb7/p0Q,LAG,34
goMob7jbSB++3WZlSppadA,Z+hIj4AhvwDs7ilQfFgKJw,Nit,10
goMob7jbSB++3WZlSppadA,Wc1bi5QitPvfgvRuT2oOcw,Loose-passive,9
goMob7jbSB++3WZlSppadA,e8ssND00Zv8uucHh6yxugQ,LAG,1
gpuAJL6C2+P+DBdq7U79EA,sEUh+L5hNcXTlQv2Akm4Iw,Nit,2
gpuAJL6C2+P+DBdq7U79EA,QNry3wjE3RzyMgkkeUHxGQ,Nit,2
gpuAJL6C2+P+DBdq7U79EA,xaZdhEcgmwrm6VBGxe4KRg,Nit,2
gpuAJL6C2+P+DBdq7U79EA,0RbniaQvW45rJOmIGMRiyQ,Station,1
gpuAJL6C2+P+DBdq7U79EA,4qA/3Ajg3pP6fqW+IX9/fQ,Loose-passive,2
gpuAJL6C2+P+DBdq7U79EA,T9rErWMLvF+jKMw6O0RKEA,Station,1
gpuAJL6C2+P+DBdq7U79EA,Xk5oBllwkWPW8IkhnHJrJg,Insufficient sample,4
gpuAJL6C2+P+DBdq7U79EA,xN3XxRkLc41RobCxuWE2Tg,Nit,2
gpuAJL6C2+P+DBdq7U79EA,Y65dODKiplz11BL2sN6/Tw,TAG,5
gpuAJL6C2+P+DBdq7U79EA,DEotRXu6W2UJFCwI3+pWEA,Nit,3
gpuAJL6C2+P+DBdq7U79EA,isqPuAQM5KrwuUh18tyxVw,Nit,1
gpuAJL6C2+P+DBdq7U79EA,DYgZoH+QMNSq79hhyzk3tw,Insufficient sample,1
gpuAJL6C2+P+DBdq7U79EA,ATSdXt/PdEGFZYzG8Cvywg,Loose-passive,1
gpuAJL6C2+P+DBdq7U79EA,DnDcAdn9P0zGovMERigpFA,Nit,1
gpuAJL6C2+P+DBdq7U79EA,Id7AIZVHeuMw0MGhvtTFTA,Nit,1
gpuAJL6C2+P+DBdq7U79EA,/a7TqGWuYkBeVtU7tNuTow,Nit,1
gq4rIn7wlJR/fQWGGY1B5A,+DHDVtq/yarHWm115egYdg,Insufficient sample,1
gq4rIn7wlJR/fQWGGY1B5A,DPczIB3GoIMJRXIRDVwxbg,Insufficient sample,1
gq4rIn7wlJR/fQWGGY1B5A,hH4UmELcoqgdG6HevoGDsw,Loose-passive,12
gq4rIn7wlJR/fQWGGY1B5A,XG/RoXe/nR3EPjCedgvB7g,Loose-passive,2
gq4rIn7wlJR/fQWGGY1B5A,+DHDVtq/yarHWm115egYdg,Insufficient sample,11
gq4rIn7wlJR/fQWGGY1B5A,VfO8dq5zVyrHlg6iCDIjmw,Insufficient sample,13
gq4rIn7wlJR/fQWGGY1B5A,Z0TYMHYfOFMdAvV+ZZVnGg,Maniac,13
gq4rIn7wlJR/fQWGGY1B5A,XG/RoXe/nR3EPjCedgvB7g,Loose-passive,4
gq4rIn7wlJR/fQWGGY1B5A,+DHDVtq/yarHWm115egYdg,Insufficient sample,2
gq4rIn7wlJR/fQWGGY1B5A,0gsGqB8CQsuHFaezLknguQ,Nit,4
gq4rIn7wlJR/fQWGGY1B5A,Og4L2v/NgZY5b3anHMM+GQ,Nit,11
gq4rIn7wlJR/fQWGGY1B5A,0XizsL0inf55G5/CO9w1dQ,Nit,13
gq4rIn7wlJR/fQWGGY1B5A,ubsjZomMWSV0hAiBLa7K1A,Loose-passive,7
gq4rIn7wlJR/fQWGGY1B5A,0XizsL0inf55G5/CO9w1dQ,Nit,7
gq4rIn7wlJR/fQWGGY1B5A,Q5VLZtNBNf8ULHxzfYSlGA,Loose-passive,21
gq4rIn7wlJR/fQWGGY1B5A,vbsJNEaSyMLPiLvbEq6ZvA,Nit,14
gq4rIn7wlJR/fQWGGY1B5A,ffsgt8jP8accXC+p8j0eug,TAG,23
gq4rIn7wlJR/fQWGGY1B5A,2dn4RMZATquff6STd8dYnA,Insufficient sample,3
gq4rIn7wlJR/fQWGGY1B5A,0gsGqB8CQsuHFaezLknguQ,Nit,20
gq4rIn7wlJR/fQWGGY1B5A,ffsgt8jP8accXC+p8j0eug,TAG,10
gq4rIn7wlJR/fQWGGY1B5A,JjKEWsGwr2BCzOHVXeNRLA,Nit,32
gq4rIn7wlJR/fQWGGY1B5A,XG/RoXe/nR3EPjCedgvB7g,Loose-passive,24
gq4rIn7wlJR/fQWGGY1B5A,w+3lid7Qh2iyQlok8L6qWw,Nit,16
