raiser_position,defender_position,defender_archetype,hand,avg_ev_bb
BTN,SB,TAG,76s,1.478450325873423
BTN,SB,TAG,95s,1.4892564268471193
BTN,SB,TAG,T7o,1.494823206136599
BTN,SB,TAG,T2s,1.494823206136599
BTN,SB,TAG,T5o,1.494823206136599
BTN,SB,TAG,93s,1.5297997715988092
BTN,SB,TAG,95o,1.4898704098569884
BTN,SB,TAG,75s,1.478450325873423
BTN,SB,TAG,Q2o,1.494823206136599
BTN,SB,TAG,87o,1.494823206136599
BTN,SB,TAG,86s,1.494823206136599
BTN,SB,TAG,94s,1.4892359607467902
BTN,SB,TAG,85o,1.494823206136599
BTN,SB,TAG,92s,1.5039306207829908
BTN,SB,TAG,T3o,1.5215928653668922
BTN,SB,TAG,86o,1.494823206136599
BTN,SB,TAG,T6o,1.494823206136599
BTN,SB,TAG,93o,1.530638881712297
BTN,SB,TAG,J2o,1.5111960863997753
BTN,SB,TAG,65s,1.5053837139063477
BTN,SB,TAG,76o,1.478450325873423
BTN,SB,TAG,74s,1.478450325873423
BTN,SB,TAG,73s,1.5053837139063477
BTN,SB,TAG,83s,1.494823206136599
BTN,SB,TAG,84o,1.5111960863997753
BTN,SB,TAG,T2o,1.5111960863997753
BTN,SB,TAG,84s,1.494823206136599
BTN,SB,TAG,54s,1.478450325873423
BTN,SB,TAG,53s,1.5373926948208572
BTN,SB,TAG,75o,1.478450325873423
BTN,SB,TAG,64s,1.478450325873423
BTN,SB,TAG,92o,1.4981182482895632
BTN,SB,TAG,82s,1.494823206136599
BTN,SB,TAG,74o,1.5111960863997753
BTN,SB,TAG,64o,1.5111960863997753
BTN,SB,TAG,43s,1.5046060020938468
BTN,SB,TAG,82o,1.5111960863997753
BTN,SB,TAG,94o,1.5221863822764323
BTN,SB,TAG,65o,1.50534278170569
BTN,SB,TAG,73o,1.5050971885017421
BTN,SB,TAG,72s,1.478450325873423
BTN,SB,TAG,63s,1.5049334596991104
BTN,SB,TAG,53o,1.538252271034674
BTN,SB,TAG,32s,1.5054246461070058
BTN,SB,TAG,83o,1.494823206136599
BTN,SB,TAG,62s,1.478450325873423
BTN,SB,TAG,42s,1.478450325873423
BTN,SB,TAG,52s,1.478450325873423
BTN,SB,TAG,62o,1.494823206136599
BTN,SB,TAG,72o,1.494823206136599
BTN,SB,TAG,54o,1.5111960863997753
BTN,SB,TAG,63o,1.5049743918997684
BTN,SB,TAG,32o,1.5204876959491278
BTN,SB,TAG,52o,1.494823206136599
BTN,SB,TAG,42o,1.494823206136599
BTN,SB,TAG,43o,1.5049334596991104
BTN,SB,LAG,AA,1.864395120939248
BTN,SB,LAG,KK,1.7208572187135103
BTN,SB,LAG,QQ,1.637153439796317
BTN,SB,LAG,JJ,1.6999312739842118
BTN,SB,LAG,TT,1.6624949508446418
BTN,SB,LAG,99,1.6735658634995916
BTN,SB,LAG,88,1.7097223123437921
BTN,SB,LAG,AKs,1.673117907496212
BTN,SB,LAG,77,1.6480323713069616
BTN,SB,LAG,AKo,1.6667185360193624
BTN,SB,LAG,AJo,1.6399691632461308
BTN,SB,LAG,AQo,1.6445127169946938
BTN,SB,LAG,AQs,1.6450246667128419
BTN,SB,LAG,A9o,1.773012096249835
BTN,SB,LAG,A7o,1.6282583134434958
BTN,SB,LAG,KJs,1.673117907496212
BTN,SB,LAG,QJs,1.5707279638666176
BTN,SB,LAG,A7s,1.6284502945878014
BTN,SB,LAG,A9s,1.7564377241247942
BTN,SB,LAG,KTo,1.6219229356814147
BTN,SB,LAG,A8o,1.6219229356814147
BTN,SB,LAG,AJs,1.673117907496212
BTN,SB,LAG,ATs,1.673117907496212
BTN,SB,LAG,K9s,1.7424231005904935
BTN,SB,LAG,55,1.5195329920518204
BTN,SB,LAG,66,1.599909097801052
BTN,SB,LAG,KQs,1.6219229356814147
BTN,SB,LAG,A8s,1.673117907496212
BTN,SB,LAG,ATo,1.6219229356814147
BTN,SB,LAG,A5s,1.7112581614982358
BTN,SB,LAG,QTs,1.5707279638666176
BTN,SB,LAG,K8s,1.7184254575523077
BTN,SB,LAG,KTs,1.673117907496212
BTN,SB,LAG,A4s,1.6219229356814147
BTN,SB,LAG,KJo,1.6267864580038205
BTN,SB,LAG,K5s,1.6219229356814147
BTN,SB,LAG,A6s,1.6219229356814147
BTN,SB,LAG,K9o,1.7229050175861023
BTN,SB,LAG,A3s,1.7106182243505508
BTN,SB,LAG,44,1.6763175932346368
BTN,SB,LAG,KQo,1.6219229356814147
BTN,SB,LAG,K7s,1.6219229356814147
BTN,SB,LAG,Q8s,1.6183392876543792
BTN,SB,LAG,A5o,1.7129219980822168
BTN,SB,LAG,Q5s,1.5195329920518204
BTN,SB,LAG,A4o,1.673117907496212
BTN,SB,LAG,Q9o,1.6822050149933385
BTN,SB,LAG,QTo,1.5195329920518204
BTN,SB,LAG,Q9s,1.6464965221525176
BTN,SB,LAG,A6o,1.6219229356814147
BTN,SB,LAG,A2s,1.6219229356814147
BTN,SB,LAG,JTs,1.673117907496212
BTN,SB,LAG,K4o,1.673117907496212
BTN,SB,LAG,K6s,1.6219229356814147
BTN,SB,LAG,K8o,1.673117907496212
BTN,SB,LAG,K7o,1.6219229356814147
BTN,SB,LAG,J9o,1.673117907496212
BTN,SB,LAG,J8s,1.6677424354556585
BTN,SB,LAG,JTo,1.673117907496212
BTN,SB,LAG,K4s,1.6219229356814147
BTN,SB,LAG,K2s,1.6219229356814147
BTN,SB,LAG,K6o,1.6219229356814147
BTN,SB,LAG,J9s,1.6692782846101022
BTN,SB,LAG,K3s,1.7130499855117538
BTN,SB,LAG,A3o,1.7112581614982358
BTN,SB,LAG,Q6s,1.5195329920518204
BTN,SB,LAG,QJo,1.5195329920518204
BTN,SB,LAG,33,1.7106182243505508
BTN,SB,LAG,Q3s,1.6100201047344747
BTN,SB,LAG,J7s,1.5707279638666176
BTN,SB,LAG,Q6o,1.5195329920518204
BTN,SB,LAG,Q7s,1.5195329920518204
BTN,SB,LAG,J5s,1.5707279638666176
BTN,SB,LAG,J6s,1.5707279638666176
BTN,SB,LAG,T9o,1.673117907496212
BTN,SB,LAG,Q7o,1.5195329920518204
BTN,SB,LAG,A2o,1.673117907496212
BTN,SB,LAG,K5o,1.6219229356814147
BTN,SB,LAG,K3o,1.7129219980822168
BTN,SB,LAG,Q8o,1.5707279638666176
BTN,SB,LAG,T7s,1.5707279638666176
BTN,SB,LAG,J8o,1.6219229356814149
BTN,SB,LAG,97s,1.644128754706083
BTN,SB,LAG,T8s,1.6902682230541692
BTN,SB,LAG,Q4s,1.5195329920518204
BTN,SB,LAG,J4s,1.5707279638666176
BTN,SB,LAG,J3s,1.6615990388378827
BTN,SB,LAG,96s,1.6419529684039542
BTN,SB,LAG,J7o,1.5707279638666176
BTN,SB,LAG,Q5o,1.5195329920518204
BTN,SB,LAG,J4o,1.673117907496212
BTN,SB,LAG,98s,1.7477985726310472
BTN,SB,LAG,T9s,1.6406091003938157
BTN,SB,LAG,K2o,1.673117907496212
BTN,SB,LAG,Q4o,1.6219229356814147
BTN,SB,LAG,22,1.7382635091305414
BTN,SB,LAG,98o,1.697115550534398
BTN,SB,LAG,Q2s,1.5195329920518204
BTN,SB,LAG,T8o,1.6219229356814149
BTN,SB,LAG,Q3o,1.6107880293116965
BTN,SB,LAG,J6o,1.5707279638666176
BTN,SB,LAG,J5o,1.5707279638666176
BTN,SB,LAG,J2s,1.5707279638666176
BTN,SB,LAG,T4s,1.5707279638666176
BTN,SB,LAG,T3s,1.6614710514083457
BTN,SB,LAG,97o,1.6418249809744172
BTN,SB,LAG,87s,1.615395576775028
BTN,SB,LAG,96o,1.64425674213562
BTN,SB,LAG,T4o,1.673117907496212
BTN,SB,LAG,T5s,1.5707279638666176
BTN,SB,LAG,T6s,1.5707279638666176
BTN,SB,LAG,85s,1.6162914887817872
BTN,SB,LAG,J3o,1.659295265106217
BTN,SB,LAG,76s,1.5195329920518204
BTN,SB,LAG,95s,1.6436807987027036
BTN,SB,LAG,T7o,1.5707279638666176
BTN,SB,LAG,T2s,1.5707279638666176
BTN,SB,LAG,T5o,1.5707279638666176
BTN,SB,LAG,93s,1.7531100509568327
BTN,SB,LAG,95o,1.6413130312562692
BTN,SB,LAG,75s,1.5195329920518204
BTN,SB,LAG,Q2o,1.5707279638666176
BTN,SB,LAG,87o,1.6175713630771573
BTN,SB,LAG,86s,1.6157795390636391
BTN,SB,LAG,94s,1.6402251381052046
BTN,SB,LAG,85o,1.6161635013522504
BTN,SB,LAG,92s,1.6622389759855676
BTN,SB,LAG,T3o,1.661215076549272
BTN,SB,LAG,86o,1.6155235642045653
BTN,SB,LAG,T6o,1.5707279638666176
BTN,SB,LAG,93o,1.7552858372589615
BTN,SB,LAG,J2o,1.6219229356814149
BTN,SB,LAG,65s,1.6136037527615104
BTN,SB,LAG,76o,1.5195329920518204
BTN,SB,LAG,74s,1.5195329920518204
BTN,SB,LAG,73s,1.6110440041707703
BTN,SB,LAG,83s,1.6183392876543792
BTN,SB,LAG,84o,1.6847647635840783
BTN,SB,LAG,T2o,1.6219229356814149
BTN,SB,LAG,84s,1.6338257666283553
BTN,SB,LAG,54s,1.5195329920518204
BTN,SB,LAG,53s,1.7130499855117538
BTN,SB,LAG,75o,1.5195329920518204
BTN,SB,LAG,64s,1.5656084666851378
BTN,SB,LAG,92o,1.6213469922484984
BTN,SB,LAG,82s,1.6178273379362311
BTN,SB,LAG,74o,1.6219229356814147
BTN,SB,LAG,64o,1.6219229356814147
BTN,SB,LAG,43s,1.6132197904728993
BTN,SB,LAG,82o,1.6705581589054723
BTN,SB,LAG,94o,1.7411432262951239
BTN,SB,LAG,65o,1.6134757653319731
BTN,SB,LAG,73o,1.6102760795935485
BTN,SB,LAG,72s,1.5195329920518204
BTN,SB,LAG,63s,1.6127078407547515
BTN,SB,LAG,53o,1.7138179100889757
BTN,SB,LAG,32s,1.6142436899091954
BTN,SB,LAG,83o,1.6183392876543792
BTN,SB,LAG,62s,1.563944630101157
BTN,SB,LAG,42s,1.5650965169669897
BTN,SB,LAG,52s,1.5195329920518204
BTN,SB,LAG,62o,1.618211300224842
BTN,SB,LAG,72o,1.5707279638666176
BTN,SB,LAG,54o,1.6219229356814147
BTN,SB,LAG,63o,1.6112999790298446
BTN,SB,LAG,32o,1.6659506114421407
BTN,SB,LAG,52o,1.5707279638666176
BTN,SB,LAG,42o,1.6111719916003073
BTN,SB,LAG,43o,1.6124518658956772
BTN,SB,Loose-passive,AA,2.0549788779789617
BTN,SB,Loose-passive,KK,1.8740862221011512
BTN,SB,Loose-passive,QQ,1.7857309189779837
BTN,SB,Loose-passive,JJ,1.8545446447322578
BTN,SB,Loose-passive,TT,1.8089222851161646
BTN,SB,Loose-passive,99,1.8131803720136663
BTN,SB,Loose-passive,88,1.8699041724696766
BTN,SB,Loose-passive,AKs,1.8279316016228702
BTN,SB,Loose-passive,77,1.7996457386608924
BTN,SB,Loose-passive,AKo,1.8102909559046474
BTN,SB,Loose-passive,AJo,1.7724243974232898
BTN,SB,Loose-passive,AQo,1.7815488693465085
BTN,SB,Loose-passive,AQs,1.7797239749618647
BTN,SB,Loose-passive,A9o,1.9326349169418044
BTN,SB,Loose-passive,A7o,1.767101788801412
BTN,SB,Loose-passive,KJs,1.8279316016228702
BTN,SB,Loose-passive,QJs,1.7062719759799545
BTN,SB,Loose-passive,A7s,1.767101788801412
BTN,SB,Loose-passive,A9s,1.9086831781433553
BTN,SB,Loose-passive,KTo,1.767101788801412
BTN,SB,Loose-passive,A8o,1.767101788801412
BTN,SB,Loose-passive,AJs,1.8279316016228702
BTN,SB,Loose-passive,ATs,1.8279316016228702
BTN,SB,Loose-passive,K9s,1.8989504080919222
BTN,SB,Loose-passive,55,1.6454421631584963
BTN,SB,Loose-passive,66,1.7386638513073809
BTN,SB,Loose-passive,KQs,1.767101788801412
BTN,SB,Loose-passive,A8s,1.8279316016228702
BTN,SB,Loose-passive,ATo,1.767101788801412
BTN,SB,Loose-passive,A5s,1.8748465947614195
BTN,SB,Loose-passive,QTs,1.7062719759799545
BTN,SB,Loose-passive,K8s,1.8657981601042277
BTN,SB,Loose-passive,KTs,1.8279316016228702
BTN,SB,Loose-passive,A4s,1.767101788801412
BTN,SB,Loose-passive,KJo,1.767101788801412
BTN,SB,Loose-passive,K5s,1.767101788801412
BTN,SB,Loose-passive,A6s,1.767101788801412
BTN,SB,Loose-passive,K9o,1.8785724207967338
BTN,SB,Loose-passive,A3s,1.8743143338992316
BTN,SB,Loose-passive,44,1.826867079898495
BTN,SB,Loose-passive,KQo,1.767101788801412
BTN,SB,Loose-passive,K7s,1.767101788801412
BTN,SB,Loose-passive,Q8s,1.7435302363330976
BTN,SB,Loose-passive,A5o,1.876291302815929
BTN,SB,Loose-passive,Q5s,1.6454421631584963
BTN,SB,Loose-passive,A4o,1.8279316016228702
BTN,SB,Loose-passive,Q9o,1.838272669802518
BTN,SB,Loose-passive,QTo,1.6454421631584963
BTN,SB,Loose-passive,Q9s,1.7912816393979416
BTN,SB,Loose-passive,A6o,1.767101788801412
BTN,SB,Loose-passive,A2s,1.767101788801412
BTN,SB,Loose-passive,JTs,1.8279316016228702
BTN,SB,Loose-passive,K4o,1.8279316016228702
BTN,SB,Loose-passive,K6s,1.767101788801412
BTN,SB,Loose-passive,K8o,1.8279316016228702
BTN,SB,Loose-passive,K7o,1.767101788801412
BTN,SB,Loose-passive,J9o,1.8279316016228702
BTN,SB,Loose-passive,J8s,1.8034476019622332
BTN,SB,Loose-passive,JTo,1.8279316016228702
BTN,SB,Loose-passive,K4s,1.767101788801412
BTN,SB,Loose-passive,K2s,1.767101788801412
BTN,SB,Loose-passive,K6o,1.767101788801412
BTN,SB,Loose-passive,J9s,1.8229131420650997
BTN,SB,Loose-passive,K3s,1.8738581103030707
BTN,SB,Loose-passive,A3o,1.8749226320274461
BTN,SB,Loose-passive,Q6s,1.6454421631584963
BTN,SB,Loose-passive,QJo,1.6454421631584963
BTN,SB,Loose-passive,33,1.8737060357710174
BTN,SB,Loose-passive,Q3s,1.7529588573204231
BTN,SB,Loose-passive,J7s,1.7062719759799545
BTN,SB,Loose-passive,Q6o,1.6454421631584963
BTN,SB,Loose-passive,Q7s,1.6454421631584963
BTN,SB,Loose-passive,J5s,1.7062719759799545
BTN,SB,Loose-passive,J6s,1.7062719759799545
BTN,SB,Loose-passive,T9o,1.8279316016228702
BTN,SB,Loose-passive,Q7o,1.6454421631584963
BTN,SB,Loose-passive,A2o,1.8279316016228702
BTN,SB,Loose-passive,K5o,1.767101788801412
BTN,SB,Loose-passive,K3o,1.8743143338992316
BTN,SB,Loose-passive,Q8o,1.7062719759799545
BTN,SB,Loose-passive,T7s,1.7062719759799545
BTN,SB,Loose-passive,J8o,1.767101788801412
BTN,SB,Loose-passive,97s,1.7772147451829798
BTN,SB,Loose-passive,T8s,1.8373602226101962
BTN,SB,Loose-passive,Q4s,1.6454421631584963
BTN,SB,Loose-passive,J4s,1.7062719759799545
BTN,SB,Loose-passive,J3s,1.812267924821345
BTN,SB,Loose-passive,96s,1.7788875650355696
BTN,SB,Loose-passive,J7o,1.7062719759799545
BTN,SB,Loose-passive,Q5o,1.6454421631584963
BTN,SB,Loose-passive,J4o,1.8279316016228702
BTN,SB,Loose-passive,98s,1.8838950294186116
BTN,SB,Loose-passive,T9s,1.7903691922056197
BTN,SB,Loose-passive,K2o,1.8279316016228702
BTN,SB,Loose-passive,Q4o,1.7671017888014127
BTN,SB,Loose-passive,22,1.904120942181746
BTN,SB,Loose-passive,98o,1.8414662349756448
BTN,SB,Loose-passive,Q2s,1.6454421631584963
BTN,SB,Loose-passive,T8o,1.767101788801412
BTN,SB,Loose-passive,Q3o,1.7499173666793502
BTN,SB,Loose-passive,J6o,1.7062719759799545
BTN,SB,Loose-passive,J5o,1.7062719759799545
BTN,SB,Loose-passive,J2s,1.7062719759799545
BTN,SB,Loose-passive,T4s,1.7062719759799545
BTN,SB,Loose-passive,T3s,1.8136365956098277
BTN,SB,Loose-passive,97o,1.7769866333848992
BTN,SB,Loose-passive,87s,1.7480924722947069
BTN,SB,Loose-passive,96o,1.773488919147665
BTN,SB,Loose-passive,T4o,1.8279316016228702
BTN,SB,Loose-passive,T5s,1.7062719759799545
BTN,SB,Loose-passive,T6s,1.7062719759799545
BTN,SB,Loose-passive,85s,1.7455072052497946
BTN,SB,Loose-passive,J3o,1.8116596266931302
BTN,SB,Loose-passive,76s,1.6454421631584963
BTN,SB,Loose-passive,95s,1.777747006045167
BTN,SB,Loose-passive,T7o,1.7062719759799545
BTN,SB,Loose-passive,T2s,1.7062719759799545
BTN,SB,Loose-passive,T5o,1.7062719759799545
BTN,SB,Loose-passive,93s,1.9102799607299188
BTN,SB,Loose-passive,95o,1.7753898507983361
BTN,SB,Loose-passive,75s,1.6454421631584963
BTN,SB,Loose-passive,Q2o,1.7062719759799545
BTN,SB,Loose-passive,87o,1.749156994019082
BTN,SB,Loose-passive,86s,1.7461155033780091
BTN,SB,Loose-passive,94s,1.7802562358240526
BTN,SB,Loose-passive,85o,1.7447468325895266
BTN,SB,Loose-passive,92s,1.8014706330455355
BTN,SB,Loose-passive,T3o,1.8116596266931302
BTN,SB,Loose-passive,86o,1.7445947580574728
BTN,SB,Loose-passive,T6o,1.7062719759799545
BTN,SB,Loose-passive,93o,1.9087592154093824
BTN,SB,Loose-passive,J2o,1.767101788801412
BTN,SB,Loose-passive,65s,1.7594980621987297
BTN,SB,Loose-passive,76o,1.6454421631584963
BTN,SB,Loose-passive,74s,1.6454421631584963
BTN,SB,Loose-passive,73s,1.7555441243653351
BTN,SB,Loose-passive,83s,1.7462675779100632
BTN,SB,Loose-passive,84o,1.840553787783323
BTN,SB,Loose-passive,T2o,1.767101788801412
BTN,SB,Loose-passive,84s,1.7769866333848992
BTN,SB,Loose-passive,54s,1.6454421631584963
BTN,SB,Loose-passive,53s,1.8759871537518216
BTN,SB,Loose-passive,75o,1.6454421631584963
BTN,SB,Loose-passive,64s,1.6921290444989652
BTN,SB,Loose-passive,92o,1.7553920498332818
BTN,SB,Loose-passive,82s,1.7458113543139018
BTN,SB,Loose-passive,74o,1.7671017888014127
BTN,SB,Loose-passive,64o,1.7671017888014127
BTN,SB,Loose-passive,43s,1.7561524224935496
BTN,SB,Loose-passive,82o,1.8092264341802717
BTN,SB,Loose-passive,94o,1.897885886367547
BTN,SB,Loose-passive,65o,1.7561524224935496
BTN,SB,Loose-passive,73o,1.754783751705067
BTN,SB,Loose-passive,72s,1.6454421631584963
BTN,SB,Loose-passive,63s,1.7535671554486376
BTN,SB,Loose-passive,53o,1.8752267810915535
BTN,SB,Loose-passive,32s,1.7578252423461398
BTN,SB,Loose-passive,83o,1.747027950570331
BTN,SB,Loose-passive,62s,1.6934977152874484
BTN,SB,Loose-passive,42s,1.6903041501143214
BTN,SB,Loose-passive,52s,1.6454421631584963
BTN,SB,Loose-passive,62o,1.7581293914102474
BTN,SB,Loose-passive,72o,1.7062719759799545
BTN,SB,Loose-passive,54o,1.7671017888014127
BTN,SB,Loose-passive,63o,1.7566086460897106
BTN,SB,Loose-passive,32o,1.8178946825073297
BTN,SB,Loose-passive,52o,1.7062719759799545
BTN,SB,Loose-passive,42o,1.753567155448638
BTN,SB,Loose-passive,43o,1.757216944217925
BTN,SB,Station,AA,2.75395471520401
BTN,SB,Station,KK,2.4292742919603705
BTN,SB,Station,QQ,2.243469602399753
BTN,SB,Station,JJ,2.3808588985662897
BTN,SB,Station,TT,2.3417868267044004
BTN,SB,Station,99,2.233701584434281
BTN,SB,Station,88,2.3475202285536994
BTN,SB,Station,AKs,2.2273311379350598
BTN,SB,Station,77,2.198876476905205
BTN,SB,Station,AKo,2.2177754681862276
BTN,SB,Station,AJo,2.136870797646119
BTN,SB,Station,AQo,2.208856843087318
BTN,SB,Station,AQs,2.2065210127042705
BTN,SB,Station,A9o,2.466222881655854
BTN,SB,Station,A7o,2.1903825482395765
BTN,SB,Station,KJs,2.2583339775646025
BTN,SB,Station,QJs,1.8990407950085284
BTN,SB,Station,A7s,2.186560280340044
BTN,SB,Station,A9s,2.5666635881269073
BTN,SB,Station,KTo,2.057452564622495
BTN,SB,Station,A8o,2.141967154845496
BTN,SB,Station,AJs,2.309297549558372
BTN,SB,Station,ATs,2.2273311379350598
BTN,SB,Station,K9s,2.390626916531762
BTN,SB,Station,55,1.7176954179973658
BTN,SB,Station,66,2.0256003321263893
BTN,SB,Station,KQs,2.057452564622495
BTN,SB,Station,A8s,2.2273311379350598
BTN,SB,Station,ATo,2.057452564622495
BTN,SB,Station,A5s,2.360898166202064
BTN,SB,Station,QTs,1.8875739913099305
BTN,SB,Station,K8s,2.4545437297406147
BTN,SB,Station,KTs,2.2273311379350598
BTN,SB,Station,A4s,2.057452564622495
BTN,SB,Station,KJo,2.0876060113854753
BTN,SB,Station,K5s,2.057452564622495
BTN,SB,Station,A6s,2.057452564622495
BTN,SB,Station,K9o,2.295282567260086
BTN,SB,Station,A3s,2.342423871354322
BTN,SB,Station,44,2.3386016034547894
BTN,SB,Station,KQo,2.057452564622495
BTN,SB,Station,K7s,2.057452564622495
BTN,SB,Station,Q8s,2.109477877699468
BTN,SB,Station,A5o,2.3566512018692496
BTN,SB,Station,Q5s,1.7176954179973658
BTN,SB,Station,A4o,2.2273311379350598
BTN,SB,Station,Q9o,2.2368868076838915
BTN,SB,Station,QTo,1.7176954179973658
BTN,SB,Station,Q9s,2.1619278872097225
BTN,SB,Station,A6o,2.057452564622495
BTN,SB,Station,A2s,2.057452564622495
BTN,SB,Station,JTs,2.2084321466540366
BTN,SB,Station,K4o,2.2273311379350598
BTN,SB,Station,K6s,2.057452564622495
BTN,SB,Station,K8o,2.3003789244594626
BTN,SB,Station,K7o,2.057452564622495
BTN,SB,Station,J9o,2.2273311379350598
BTN,SB,Station,J8s,2.2838157635614875
BTN,SB,Station,JTo,2.2001505662050493
BTN,SB,Station,K4s,2.057452564622495
BTN,SB,Station,K2s,2.057452564622495
BTN,SB,Station,K6o,2.057452564622495
BTN,SB,Station,J9s,2.2179878164028684
BTN,SB,Station,K3s,2.318640871090563
BTN,SB,Station,A3o,2.3456090946039327
BTN,SB,Station,Q6s,1.7176954179973658
BTN,SB,Station,QJo,1.7202435965970542
BTN,SB,Station,33,2.3585623358190158
BTN,SB,Station,Q3s,1.9886517424309063
BTN,SB,Station,J7s,1.8875739913099305
BTN,SB,Station,Q6o,1.7176954179973658
BTN,SB,Station,Q7s,1.7176954179973658
BTN,SB,Station,J5s,1.8875739913099305
BTN,SB,Station,J6s,1.8875739913099305
BTN,SB,Station,T9o,2.2273311379350598
BTN,SB,Station,Q7o,1.7176954179973658
BTN,SB,Station,A2o,2.2273311379350598
BTN,SB,Station,K5o,2.057452564622495
BTN,SB,Station,K3o,2.325860710456347
BTN,SB,Station,Q8o,1.9517031527354236
BTN,SB,Station,T7s,1.8875739913099305
BTN,SB,Station,J8o,2.1149989313321265
BTN,SB,Station,97s,2.0398276626413163
BTN,SB,Station,T8s,2.3594117286855787
BTN,SB,Station,Q4s,1.7176954179973658
BTN,SB,Station,J4s,1.8875739913099305
BTN,SB,Station,J3s,2.1491869942112802
BTN,SB,Station,96s,2.041526448374442
BTN,SB,Station,J7o,1.8875739913099305
BTN,SB,Station,Q5o,1.7176954179973658
BTN,SB,Station,J4o,2.2273311379350598
BTN,SB,Station,98s,2.446474497508268
BTN,SB,Station,T9s,2.136870797646119
BTN,SB,Station,K2o,2.2273311379350598
BTN,SB,Station,Q4o,2.057452564622495
BTN,SB,Station,22,2.5059319981676658
BTN,SB,Station,98o,2.27256130807953
BTN,SB,Station,Q2s,1.7176954179973658
BTN,SB,Station,T8o,2.1020456901170435
BTN,SB,Station,Q3o,1.97463676013262
BTN,SB,Station,J6o,1.8875739913099305
BTN,SB,Station,J5o,1.8875739913099305
BTN,SB,Station,J2s,1.8875739913099305
BTN,SB,Station,T4s,1.8875739913099305
BTN,SB,Station,T3s,2.147912904911436
BTN,SB,Station,97o,2.0455610644906153
BTN,SB,Station,87s,2.120307636748144
BTN,SB,Station,96o,2.042588189457646
BTN,SB,Station,T4o,2.2273311379350598
BTN,SB,Station,T5s,1.8875739913099305
BTN,SB,Station,T6s,1.8875739913099305
BTN,SB,Station,85s,2.1075667437497017
BTN,SB,Station,J3o,2.1547080478439384
BTN,SB,Station,76s,1.7176954179973658
BTN,SB,Station,95s,2.041526448374442
BTN,SB,Station,T7o,1.8875739913099305
BTN,SB,Station,T2s,1.8875739913099305
BTN,SB,Station,T5o,1.8875739913099305
BTN,SB,Station,93s,2.3577129429524533
BTN,SB,Station,95o,2.039402966208035
BTN,SB,Station,75s,1.7176954179973658
BTN,SB,Station,Q2o,1.8875739913099305
BTN,SB,Station,87o,2.1198829403148625
BTN,SB,Station,86s,2.1096902259161086
BTN,SB,Station,94s,2.041738796591083
BTN,SB,Station,85o,2.1088408330495456
BTN,SB,Station,92s,2.0982234222175102
BTN,SB,Station,T3o,2.1415424584122147
BTN,SB,Station,86o,2.1232805117811138
BTN,SB,Station,T6o,1.8875739913099305
BTN,SB,Station,93o,2.3509178000199507
BTN,SB,Station,J2o,2.057452564622495
BTN,SB,Station,65s,2.0311213857590475
BTN,SB,Station,76o,1.7176954179973658
BTN,SB,Station,74s,1.7176954179973658
BTN,SB,Station,73s,1.9682663136333989
BTN,SB,Station,83s,2.101620993683762
BTN,SB,Station,84o,2.3466708356871364
BTN,SB,Station,T2o,2.057452564622495
BTN,SB,Station,84s,2.1861355839067627
BTN,SB,Station,54s,1.7176954179973658
BTN,SB,Station,53s,2.3207643532569704
BTN,SB,Station,75o,1.7176954179973658
BTN,SB,Station,64s,1.8659144732125783
BTN,SB,Station,92o,1.9633823046506622
BTN,SB,Station,82s,2.117759458148455
BTN,SB,Station,74o,2.057452564622495
BTN,SB,Station,64o,2.057452564622495
BTN,SB,Station,43s,2.035368350091862
BTN,SB,Station,82o,2.2842404599947685
BTN,SB,Station,94o,2.361959907285267
BTN,SB,Station,65o,2.032820171492173
BTN,SB,Station,73o,1.97463676013262
BTN,SB,Station,72s,1.7176954179973658
BTN,SB,Station,63s,1.9763355458657454
BTN,SB,Station,53o,2.318640871090563
BTN,SB,Station,32s,2.032395475058892
BTN,SB,Station,83o,2.1215817260479883
BTN,SB,Station,62s,1.8497760087478847
BTN,SB,Station,42s,1.8527488837808546
BTN,SB,Station,52s,1.7176954179973658
BTN,SB,Station,62o,2.0311213857590475
BTN,SB,Station,72o,1.8875739913099305
BTN,SB,Station,54o,2.057452564622495
BTN,SB,Station,63o,1.9784590280321526
BTN,SB,Station,32o,2.200575262638331
BTN,SB,Station,52o,1.8875739913099305
BTN,SB,Station,42o,2.020503974927012
BTN,SB,Station,43o,2.0362177429584247
BTN,SB,Maniac,AA,2.312314878546586
BTN,SB,Maniac,KK,2.077945030633517
BTN,SB,Maniac,QQ,1.9776652368978456
BTN,SB,Maniac,JJ,2.08571419686268
BTN,SB,Maniac,TT,2.045141884332609
BTN,SB,Maniac,99,1.9619830309908324
BTN,SB,Maniac,88,2.0693126237122255
BTN,SB,Maniac,AKs,2.0048573186999143
BTN,SB,Maniac,77,1.9677379689383603
BTN,SB,Maniac,AKo,1.9979513931628807
BTN,SB,Maniac,AJo,1.926877909510913
BTN,SB,Maniac,AQo,1.9871608845112663
BTN,SB,Maniac,AQs,1.9885996189981485
BTN,SB,Maniac,A9o,2.1537663380921956
BTN,SB,Maniac,A7o,1.9855782765756962
BTN,SB,Maniac,KJs,2.0150723335567764
BTN,SB,Maniac,QJs,1.7746598007988033
BTN,SB,Maniac,A7s,1.980111085525545
BTN,SB,Maniac,A9s,2.1962090054552132
BTN,SB,Maniac,KTo,1.8897585597493587
